source,shotID,proj_mat,proj_density,proj_diam,angle,velocity,bumper_mat,bumper_density,bumper_thick,standoff,wall_mat,wall_density,wall_yield,wall_thick,result,perforated_class
-,-,-,g/cm3,cm,deg,km/s,-,g/cm3,cm,cm,-,g/cm3,ksi,cm,-,-
TP-2003-210788,1487,AA6061-T6,2.7,0.04,0,7.3,AA3003-H12,2.73,0.01,1.27,AA3003-H12,2.73,18,0.015,NP,0
CR-915,D-0903,AA2017-T4,2.8,0.318,0,7.29,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1128,AA2017-T4,2.8,0.318,0,7.29,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1336,AA2017-T4,2.8,0.318,0,7.29,AA1100-O,2.71,0.064,1.27,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1602,AA2017-T4,2.8,0.318,45,7.29,AA1100-O,2.71,0.16,5.08,AA7075-T6,2.8,73,0.16,P,1
Piekutowski_2011, 4-2010,AA2017-T4,2.8,0.2601,0,7.28,AA6061-T6,2.7,0.0597,4.669,AA6061-T6,2.7,40,0.146304,NP,0
TP-2003-210788,B334,AA2017-T4,2.8,0.635,58.4,7.28,Alclad 7075-T6,2.8,0.171,20.22,AA2024-T3,2.77,50,0.406,NP,0
CR-4343,2003-C,AA1100-O,2.71,0.635,0,7.28,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-67-324,2068,AA2017-T4,2.8,0.318,0,7.27,AA6061-T6,2.7,0.158,5.08,AA6061-T6,2.7,40,0.127,NP,0
AFML-TR-68-257,2407,AA2017-T4,2.8,0.318,0,7.27,AA6061-T6,2.7,0.104,5.08,AA6061-T6,2.7,40,0.14,NP,0
AFML-TR-68-257,2068,AA2017-T4,2.8,0.318,0,7.27,AA6061-T6,2.7,0.16,5.08,AA6061-T6,2.7,40,0.127,NP,0
TP-2003-210788,MD30,AA99.9%,2.7,1.908,0,7.27,Alclad 7075-T6,2.8,0.203,57.15,AA2024-T351,2.77,57,1.626,NP,0
AFML-TR-68-257,2404,AA2017-T4,2.8,0.318,0,7.27,AA6061-T6,2.7,0.063,5.08,AA6061-T6,2.7,40,0.16,P,1
TP-2003-210788,MD14,AA99.9%,2.7,0.884,0,7.27,Alclad 7075-T6,2.8,0.044,26.52,AA2024-T351,2.77,57,1.26,NP,0
CR-915,D-1242,AA2017-T4,2.8,0.318,0,7.26,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1584,AA2017-T4,2.8,0.318,30,7.26,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,0.16,NP,0
TP-2003-210788,B131,AA2017-T4,2.8,0.783,0,7.26,AA6061-T6,2.7,0.12,30.48,AA6061-T6,2.7,40,0.402,NP,0
AFML-TR-67-324,2069,AA2017-T4,2.8,0.318,0,7.26,AA6061-T6,2.7,0.257,1.27,AA6061-T6,2.7,40,0.257,P,1
AFML-TR-68-257,2363,AA2017-T4,2.8,0.318,0,7.26,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.084,P,1
AFML-TR-68-257,2372,AA2017-T4,2.8,0.318,0,7.26,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.14,P,1
CR-4343,231D,AA1100-O,2.71,0.795,65,7.26,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Piekutowski_2011, 4-2011,AA2017-T4,2.8,0.2593,0,7.25,AA6061-T6,2.7,0.0597,4.669,AA2219-T87,2.84,57,0.148082,NP,0
AFML-TR-67-324,2067,AA2017-T4,2.8,0.318,0,7.25,AA6061-T6,2.7,1.575,5.08,AA6061-T6,2.7,40,0.083,P,1
AFML-TR-68-257,2067,AA2017-T4,2.8,0.318,0,7.25,AA6061-T6,2.7,0.16,5.08,AA6061-T6,2.7,40,0.079,P,1
TP-2003-210788,4658,AA6061-T6,2.7,0.079,0,7.25,Alclad 7075-T6,2.8,0.015,5.08,AA2024-T3,2.77,50,0.025,P,1
CR-4343,136B,AA1100-O,2.71,0.635,55,7.24,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
AFML-TR-67-324,2248,AA2017-T4,2.8,0.318,0,7.23,AA6061-T6,2.7,0.081,0.64,AA6061-T6,2.7,40,0.66,NP,0
AFML-TR-67-324,2036,AA2017-T4,2.8,0.318,0,7.23,AA6061-T6,2.7,0.086,1.27,AA6061-T6,2.7,40,0.635,NP,0
AFML-TR-67-324,2066,AA2017-T4,2.8,0.318,0,7.23,AA6061-T6,2.7,0.158,1.27,AA6061-T6,2.7,40,0.343,NP,0
AFML-TR-68-257,2175,AA2017-T4,2.8,0.318,0,7.23,AA6061-T6,2.7,0.081,5.08,AA6061-T6,2.7,40,0.159,NP,0
AFML-TR-68-257,2405,AA2017-T4,2.8,0.318,0,7.22,AA6061-T6,2.7,0.063,5.08,AA6061-T6,2.7,40,0.18,NP,0
AFML-TR-67-324,2090,AA2017-T4,2.8,0.318,0,7.22,AA6061-T6,2.7,0.036,1.27,AA6061-T6,2.7,40,0.592,P,1
AFML-TR-67-324,2095,AA2017-T4,2.8,0.318,0,7.22,AA6061-T6,2.7,0.158,1.27,AA6061-T6,2.7,40,0.295,P,1
CR-4343,EH1BP,AA1100-O,2.71,0.635,65,7.22,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-67-324,2062,AA2017-T4,2.8,0.318,0,7.21,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.145,NP,0
CR-4343,P-33,AA1100-O,2.71,0.635,0,7.21,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-4343,135E,AA1100-O,2.71,0.635,30,7.21,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-67-324,2171,AA2017-T4,2.8,0.318,0,7.2,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.546,NP,0
AFML-TR-68-257,2062,AA2017-T4,2.8,0.318,0,7.2,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.145,NP,0
ESA-HIT,EMI-3460,AA99.9%,2.7,0.25,0,7.2,AA5154-O,2.66,0.1,10,AA2017-T4,2.8,40,0.1,NP,0
Ryan_2011,HD0020053,AA2017-T4,2.8,0.3175,45,7.2,AA6061-T6,2.7,0.07874,5.08,AA6061-T6,2.7,40,0.318,NP,0
TP-2003-210788,A1196,AA2017-T4,2.8,0.2,0,7.2,Alclad 7075-T6,2.8,0.036,6.4,AA2024-T3,2.77,50,0.159,NP,0
TP-2003-210788,4738,AA6061-T6,2.7,0.159,0,7.2,Alclad 7075-T6,2.8,0.051,5.08,AA2024-T3,2.77,50,0.064,NP,0
CR-4343,102-,AA1100-O,2.71,0.762,0,7.2,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,2004-A,AA1100-O,2.71,0.635,0,7.2,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Codazzi_2002,EMI-2364,AA2017-T4,2.8,0.5,0,7.2,AA2024-T3,2.77,0.16,6,AA2024-T3,2.77,50,0.08,P,1
Codazzi_2002,EMI-2220,AA2017-T4,2.8,0.5,0,7.2,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-2575,AA2017-T4,2.8,0.5,0,7.2,AA6061-T6,2.7,0.08,6,AA6061-T6,2.7,40,0.08,P,1
Codazzi_2002,EMI-3960,AA2017-T4,2.8,0.5315,45,7.2,AA6061-T6,2.7,0.08,9.66,AA6061-T6,2.7,40,0.33,P,1
TP-2003-210788,B344,AA2017-T4,2.8,0.596,23,7.2,AA6061-T6,2.7,0.159,10.16,AA2219-T87,2.84,57,0.318,NP,0
AFML-TR-67-324,2049,AA2017-T4,2.8,0.318,0,7.19,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.539,NP,0
CR-915,D-1238,AA2017-T4,2.8,0.318,0,7.19,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
CR-915,D-1239,AA2017-T4,2.8,0.318,0,7.19,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-423,AA2017-T4,2.8,0.318,0,7.19,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,202E,AA1100-O,2.71,0.475,45,7.19,AA6061-T6,2.7,0.102,10.16,AA2219-T87,2.84,57,0.318,P,1
Piekutowski_2011, 4-1415,AA2017-T4,2.8,0.6345,0,7.19,AA6061-T6,2.7,0.1283,10.16,AA2219-T87,2.84,57,0.32004,P,1
TP-2003-210788,B752,AA2017-T4,2.8,0.794,25,7.19,Alclad 7075-T6,2.8,0.159,11.18,AA2219-T851,2.84,51,0.508,P,1
TP-2003-210788,1791,AA2017-T4,2.8,0.079,0,7.18,AA6061-T6,2.7,0.094,1.11,AA6061-T6,2.7,40,0.172,NP,0
AFML-TR-67-324,2172,AA2017-T4,2.8,0.318,0,7.18,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.533,P,1
CR-4343,135B,AA1100-O,2.71,0.635,30,7.18,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,P-16G,AA6061-T6,2.7,0.762,0,7.18,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,NP,0
AFML-TR-67-324,2170,AA2017-T4,2.8,0.318,0,7.17,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.533,NP,0
Reimerdes_2006,EMI-4442,AA99.9%,2.7,0.4,0,7.17,AA2024-T3,2.77,0.1,10,AA7075-T6,2.8,73,0.2,NP,0
CR-4343,EH1C,AA1100-O,2.71,0.795,60,7.17,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-915,D-1055,AA2017-T4,2.8,0.305,0,7.16,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.635,NP,0
TP-2003-210788,4679,AA6061-T6,2.7,0.079,0,7.16,Alclad 7075-T6,2.8,0.051,7.62,AA2024-T3,2.77,50,0.025,NP,0
CR-4343,EH1D,AA1100-O,2.71,0.795,65,7.16,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
TP-2003-210788,MD12,AA99.9%,2.7,0.884,0,7.16,Alclad 7075-T6,2.8,0.08,26.52,AA2024-T351,2.77,57,0.655,NP,0
TP-2003-210788,MD13,AA99.9%,2.7,0.884,0,7.15,Alclad 7075-T6,2.8,0.08,35.36,AA2024-T351,2.77,57,0.792,NP,0
TP-2003-210788,MD27,AA99.9%,2.7,1.908,0,7.15,Alclad 7075-T6,2.8,0.406,28.58,AA2024-T351,2.77,57,2.827,NP,0
TP-2003-210788,MD31,AA99.9%,2.7,1.908,0,7.15,Alclad 7075-T6,2.8,0.813,57.15,AA2024-T351,2.77,57,0.8,NP,0
AFML-TR-67-324,2094,AA2017-T4,2.8,0.318,0,7.15,AA6061-T6,2.7,0.038,1.27,AA6061-T6,2.7,40,0.622,P,1
Ryan_2013,5556,AA99.9%,2.7,0.4,0,7.15,AA2024-T3,2.77,0.14,0.05,AA2024-T3,2.77,50,0.16,P,1
Ryan_2013,5557,AA99.9%,2.7,0.4,0,7.15,AA2024-T3,2.77,0.2,5.08,AA2024-T3,2.77,50,0.2,NP,0
AFML-TR-67-324,2096,AA2017-T4,2.8,0.318,0,7.14,AA6061-T6,2.7,0.084,0.64,AA6061-T6,2.7,40,0.61,P,1
AFML-TR-67-324,2166,AA2017-T4,2.8,0.318,0,7.14,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.521,P,1
CR-4343,217E,AA1100-O,2.71,0.635,45,7.14,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,P,1
GM-DRL-TR-63-225,D-443,AA2017-T4,2.8,0.318,0,7.13,AA2024-T3,2.77,0.041,5.08,AA2024-T3,2.77,50,0.635,NP,0
AFML-TR-67-324,2042,AA2017-T4,2.8,0.318,0,7.13,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.546,P,1
AFML-TR-67-324,2047,AA2017-T4,2.8,0.318,0,7.13,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.084,P,1
AFML-TR-68-257,2047,AA2017-T4,2.8,0.318,0,7.13,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.084,P,1
CR-4343,110-,AA6061-T6,2.7,0.762,0,7.13,AA6061-T6,2.7,0.203,10.16,AA2219-T87,2.84,57,0.318,NP,0
TP-2003-210788,B348,AA2017-T4,2.8,0.674,58.4,7.13,AA6061-T6,2.7,0.18,20.22,AA6061-T6,2.7,40,0.406,NP,0
Reimerdes_2006,EMI-4443,AA99.9%,2.7,0.45,0,7.11,AA2024-T3,2.77,0.1,10,AA7075-T6,2.8,73,0.2,NP,0
AFML-TR-68-257,2376,AA2017-T4,2.8,0.318,0,7.11,AA6061-T6,2.7,0.063,5.08,AA6061-T6,2.7,40,0.14,P,1
AFML-TR-68-257,2361,AA2017-T4,2.8,0.318,0,7.11,AA6061-T6,2.7,0.084,5.08,AA6061-T6,2.7,40,0.104,P,1
CR-4343,EH1A,AA1100-O,2.71,0.795,30,7.11,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-67-324,2063,AA2017-T4,2.8,0.318,0,7.1,AA6061-T6,2.7,0.084,0.64,AA6061-T6,2.7,40,0.805,NP,0
CR-4343,156A,AA1100-O,2.71,0.475,65,7.1,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,NP,0
CR-915,D-1237,AA2017-T4,2.8,0.318,0,7.1,AA1100-O,2.71,0.064,5.08,AA7075-T6,2.8,73,1.27,NP,0
ESA-HIT,EMI-3459,AA99.9%,2.7,0.2,0,7.1,AA5154-O,2.66,0.1,10,AA2017-T4,2.8,40,0.1,NP,0
ESA-HIT,EMI-3442,AA2017-T4,2.8,0.42,55,7.1,AA2219-T851,2.84,0.09,5,AA5154-O,2.66,17,0.6,NP,0
ESA-HIT,EMI-3485,AA99.9%,2.7,0.15,0,7.1,AA5154-O,2.66,0.1,2.5,AA5154-O,2.66,17,0.1,NP,0
TP-2003-210788,A1868,AA2017-T4,2.8,0.953,0,7.1,Alclad 7075-T6,2.8,0.159,30.48,AA6061-T6,2.7,40,0.318,NP,0
CR-4343,CAM-T1,AA1100-O,2.71,0.795,0,7.1,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,2003-B,AA1100-O,2.71,0.635,0,7.1,AA6061-T6,2.7,0.16,15.24,AA2219-T87,2.84,57,0.318,P,1
CR-4343,217B,AA1100-O,2.71,0.795,45,7.1,AA6061-T6,2.7,0.102,20.32,AA2219-T87,2.84,57,0.478,P,1
CR-915,D-1751,AA2017-T4,2.8,0.239,45,7.1,AA1100-O,2.71,0.102,5.08,AA7075-T6,2.8,73,0.127,P,1
ESA-HIT,EMI-3457,AA99.9%,2.7,0.4,0,7.1,AA2219-T851,2.84,0.1,7.5,AA2219-T851,2.84,51,0.1,P,1
ESA-HIT,EMI-3476,AA99.9%,2.7,0.15,0,7.1,AA5154-O,2.66,0.1,2.5,AA5154-O,2.66,17,0.1,P,1
TP-2003-210788,1481,AA2017-T4,2.8,0.04,0,7.1,AA3003-H12,2.73,0.01,1.27,AA3003-H12,2.73,18,0.01,P,1
Piekutowski_2011, 4-2012,AA2017-T4,2.8,0.2713,0,7.09,AA6061-T6,2.7,0.0597,4.669,AA2219-T87,2.84,57,0.148336,NP,0
CR-4343,EHSS8A,AA1100-O,2.71,0.795,65,7.09,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
Piekutowski_2011, 4-1416,AA2017-T4,2.8,0.5964,0,7.09,AA6061-T6,2.7,0.1283,10.16,AA2219-T87,2.84,57,0.32004,P,1
TP-2003-210788,MD11,AA99.9%,2.7,0.884,0,7.09,Alclad 7075-T6,2.8,0.08,13.26,AA2024-T351,2.77,57,1.618,NP,0
TP-2003-210788,MD15,AA99.9%,2.7,0.884,0,7.08,Alclad 7075-T6,2.8,0.23,26.52,AA2024-T351,2.77,57,0.201,NP,0
TP-2003-210788,MD28,AA99.9%,2.7,1.908,0,7.08,Alclad 7075-T6,2.8,0.406,57.15,AA2024-T351,2.77,57,0.968,NP,0
TP-2003-210788,MD29,AA99.9%,2.7,1.908,0,7.08,Alclad 7075-T6,2.8,0.406,76.2,AA2024-T351,2.77,57,0.622,NP,0
TP-2003-210788,B31,AA2017-T4,2.8,0.635,0,7.08,AA6061-T6,2.7,0.127,20.32,AA6061-T6,2.7,40,0.36,NP,0
Ryan_2013,5558,AA99.9%,2.7,0.4,0,7.08,AA2024-T3,2.77,0.1,12,AA2024-T3,2.77,50,0.127,NP,0
AFML-TR-67-324,2064,AA2017-T4,2.8,0.318,0,7.07,AA6061-T6,2.7,0.084,10.16,AA6061-T6,2.7,40,0.091,NP,0
CR-915,D-1352,AA2017-T4,2.8,0.318,0,7.07,AA1100-O,2.71,0.064,1.27,AA7075-T6,2.8,73,1.27,NP,0
GM-DRL-TR-63-225,D-166,AA2017-T4,2.8,0.635,0,7.07,AA2024-T3,2.77,0.16,5.08,AA2024-T3,2.77,50,5.08,NP,0
Reimerdes_2006,EMI-4441,AA99.9%,2.7,0.5,0,7.07,AA2024-T3,2.77,0.1,10,AA7075-T6,2.8,73,0.2,P,1
TP-2003-210788,B324,AA2017-T4,2.8,0.596,23,7.07,Alclad 7075-T6,2.8,0.151,10.16,Alclad 7075-T6,2.8,67,0.302,NP,0
CR-4343,P-34B,AA1100-O,2.71,0.635,0,7.06,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,EHSS3B,AA1100-O,2.71,0.635,30,7.06,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
AFML-TR-67-324,2225,AA2017-T4,2.8,0.318,0,7.05,AA6061-T6,2.7,0.084,0.64,AA6061-T6,2.7,40,0.635,NP,0
TP-2003-210788,B176,AA2017-T4,2.8,0.318,0,7.05,AA6061-T6,2.7,0.081,5.08,AA2024-T3,2.77,50,0.229,NP,0
TP-2003-210788,B614,AA2017-T4,2.8,0.627,30,7.05,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,P,1
TP-2003-210788,B615,AA2017-T4,2.8,0.631,45,7.05,AA6061-T6,2.7,0.127,10.16,AA2219-T87,2.84,57,0.318,P,1
AFML-TR-67-324,2228,AA2017-T4,2.8,0.318,0,7.04,AA6061-T6,2.7,0.084,1.27,AA6061-T6,2.7,40,0.475,NP,0
CR-915,D-1721,AA2017-T4,2.8,0.318,45,7.04,AA1100-O,2.71,0.064,10.2,AA7075-T6,2.8,73,0.318,NP,0
CR-4343,EHSS7B,AA1100-O,2.71,0.795,45,7.03,AA6061-T6,2.7,0.16,10.16,AA5456-H116,2.66,37,0.318,P,1
AFML-TR-70-135,U,AA2017-T4,2.8,0.318,0,7.02,AA6061-T6,2.7,0.0794,5.08,AA6061-T6,2.7,40,0.153,P,1
CR-4343,155A,AA1100-O,2.71,0.475,45,7.02,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
Reimerdes_2006,EMI-4438,AA99.9%,2.7,0.4,0,7.02,AA2024-T3,2.77,0.046,10,AA7075-T6,2.8,73,0.2,P,1
GM-DRL-TR-63-225,D-092,AA2017-T4,2.8,0.318,0,7.01,AA2024-T3,2.77,0.122,5.08,AA2024-T3,2.77,50,5.08,NP,0
CR-4343,EH1B,AA1100-O,2.71,0.795,45,7.01,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
CR-4343,P-17,AA6061-T6,2.7,0.762,0,7.01,AA6061-T6,2.7,0.16,10.16,AA2219-T87,2.84,57,0.318,P,1
ELC_87-163,A287,AA1100-O,2.71,0.317,0,7.01,AA6061-T6,2.7,0.081,5.08,AA2024-T3,2.77,50,0.127,NP,0
GM-DRL-TR-63-225,D-051,AA2017-T4,2.8,0.318,0,7.01,AA2024-T3,2.77,0.013,5.08,AA2024-T3,2.77,50,0.635,NP,0
AFML-TR-68-257,2193,AA2017-T4,2.8,0.318,0,7,AA6061-T6,2.7,0.079,5.08,AA6061-T6,2.7,40,0.152,NP,0
ESA-HIT,EMI-3450,AA99.9%,2.7,0.4,0,7,AA2219-T851,2.84,0.15,13,AA2219-T851,2.84,51,0.15,NP,0
